=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2017.11.13 15:34:11 =~=~=~=~=~=~=~=~=~=~=~=
-1,0,11639
-1,0,11639
-1,0,11640
-1,0,11640
-1,0,11641
-1,0,11646
-2,0,11659
-3,0,11671
-5,0,11683
-7,-1,11696
-10,-1,11709
-13,-2,11724
-17,-3,11739
-21,-3,11753
-27,-4,11767
-33,-5,11783
-40,-7,11797
-48,-8,11811
-56,-10,11826
-64,-11,11841
-73,-13,11857
-81,-14,11873
-90,-16,11888
-98,-17,11904
-106,-19,11920
-115,-20,11936
-124,-22,11953
-133,-23,11969
-141,-25,11986
-149,-26,12003
-156,-28,12019
-164,-29,12036
-171,-30,12053
-178,-32,12069
-186,-33,12086
-193,-34,12102
-200,-36,12120
-206,-37,12136
-213,-38,12152
-219,-39,12169
-225,-40,12186
-231,-41,12203
-238,-42,12219
-244,-43,12235
-250,-45,12253
-256,-46,12269
-262,-47,12285
-268,-48,12302
-274,-49,12319
-280,-50,12336
-286,-51,12352
-292,-52,12368
-298,-53,12386
-305,-54,12402
-311,-55,12419
-317,-57,12435
-324,-58,12452
-330,-59,12469
-336,-60,12485
-342,-61,12502
-347,-62,12519
-352,-63,12535
-357,-64,12552
-362,-65,12568
-366,-65,12585
-370,-66,12602
-374,-67,12618
-377,-67,12635
-380,-68,12652
-383,-68,12668
-386,-69,12685
-388,-69,12701
-390,-70,12719
-392,-70,12735
-394,-70,12751
-396,-71,12768
-398,-71,12785
-400,-72,12802
-403,-72,12818
-406,-73,12834
-408,-73,12852
-411,-73,12868
-414,-74,12884
-417,-74,12901
-419,-75,12918
-421,-75,12935
-424,-76,12951
-426,-76,12967
-428,-77,12985
-430,-77,13001
-433,-77,13018
-435,-78,13034
-437,-78,13051
-439,-79,13068
-441,-79,13084
-443,-79,13101
-443,-79,13118
-442,-79,13134
-442,-79,13151
-442,-79,13167
-442,-79,13185
-442,-79,13201
-442,-79,13217
-442,-79,13234
-442,-79,13251
-442,-79,13267
-442,-79,13284
-442,-79,13300
-442,-79,13318
-442,-79,13334
-442,-79,13350
-442,-79,13367
-442,-79,13384
-442,-79,13401
-442,-79,13417
-442,-79,13433
-442,-79,13451
-442,-79,13467
-442,-79,13484
-442,-79,13500
-442,-79,13517
-442,-79,13534
-442,-79,13550
-442,-79,13566
-442,-79,13584
-442,-79,13600
-442,-79,13617
-442,-79,13633
-442,-79,13650
-442,-79,13667
-442,-79,13683
-442,-79,13700
-442,-79,13717
-442,-79,13733
-442,-79,13750
-442,-79,13766
-442,-79,13784
-442,-79,13800
-442,-79,13816
-442,-79,13833
-442,-79,13850
-442,-79,13867
-440,-79,13883
-432,-77,13899
-418,-75,13917
-397,-71,13933
-369,-66,13949
-334,-60,13966
-294,-52,13983
-247,-44,14000
-196,-35,14016
-141,-25,14032
-82,-14,14050
-26,-4,14065
27,4,14080
71,12,14092
118,21,14106
166,29,14120
212,38,14135
253,45,14149
289,52,14163
322,57,14179
349,62,14193
371,66,14208
387,69,14222
397,71,14236
402,72,14252
401,72,14266
395,71,14280
383,69,14295
367,66,14310
345,62,14324
318,57,14339
286,51,14353
250,45,14367
210,37,14383
167,30,14397
121,21,14411
74,13,14426
29,5,14440
-12,-2,14452
-60,-10,14467
-110,-19,14482
-161,-28,14498
-207,-37,14516
-249,-44,14532
-286,-51,14548
-316,-56,14565
-340,-61,14582
-358,-64,14599
-368,-66,14615
-372,-66,14631
-370,-66,14649
-360,-64,14665
-344,-61,14682
-321,-57,14698
-293,-52,14715
-258,-46,14732
-219,-39,14748
-175,-31,14765
-128,-23,14782
-78,-14,14798
-29,-5,14814
17,3,14829
55,9,14841
93,16,14854
132,23,14867
172,30,14881
209,37,14897
242,43,14911
270,48,14925
295,52,14940
314,56,14954
329,59,14968
338,60,14984
342,61,14998
341,61,15012
335,60,15027
324,58,15042
308,55,15056
288,51,15071
263,47,15085
233,41,15100
201,36,15115
165,29,15129
127,22,15143
87,15,15158
48,8,15172
12,2,15184
-23,-4,15197
-65,-11,15211
-107,-19,15226
-150,-27,15244
-190,-34,15260
-225,-40,15277
-255,-45,15293
-279,-50,15310
-298,-53,15327
-310,-55,15343
-316,-56,15360
-317,-57,15377
-310,-55,15393
-298,-53,15410
-280,-50,15426
-256,-46,15443
-228,-41,15460
-194,-34,15476
-157,-28,15493
