=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2017.11.13 15:42:34 =~=~=~=~=~=~=~=~=~=~=~=
-2,0,0
-2,0,0
-3,0,1
-4,0,1
-5,0,1
-6,-1,1
-7,-1,2
-8,-1,2
-35,-6,10
-70,-12,21
-106,-19,33
-141,-25,48
-172,-30,61
-197,-35,74
-218,-39,88
-231,-41,101
-239,-43,116
-240,-43,131
-231,-41,145
-215,-38,159
-191,-34,174
-161,-28,189
-126,-22,203
-89,-16,218
-53,-9,231
-19,-3,243
17,3,257
46,8,267
76,13,277
109,19,288
146,26,301
183,32,314
218,39,326
252,45,338
282,50,351
310,55,363
333,59,375
351,63,389
364,65,401
369,66,413
369,66,425
360,64,438
346,62,451
328,59,463
309,55,476
289,52,488
271,48,500
251,45,514
233,41,526
215,38,538
196,35,550
175,31,564
154,27,576
132,23,588
110,19,601
88,15,613
68,12,624
49,8,636
32,5,647
16,2,657
1,0,667
-12,-2,676
-29,-5,689
-47,-8,701
-65,-11,714
-84,-15,728
-103,-18,741
-119,-21,755
-128,-23,770
-129,-23,785
-121,-21,799
-105,-18,814
-82,-14,828
-56,-10,841
-26,-4,856
5,0,868
28,5,877
55,9,887
83,14,899
113,20,910
145,26,922
177,31,934
209,37,947
239,43,959
268,48,971
296,53,985
323,58,997
346,62,1009
367,66,1022
381,68,1036
390,70,1050
393,70,1063
390,70,1077
382,68,1090
368,66,1103
349,63,1118
327,58,1131
299,54,1144
269,48,1158
234,42,1172
197,35,1185
157,28,1199
115,20,1212
74,13,1225
36,6,1239
4,0,1250
-23,-4,1260
-55,-9,1273
-83,-14,1287
-109,-19,1301
-131,-23,1317
-147,-26,1333
-156,-28,1348
-159,-28,1363
-156,-28,1380
-146,-26,1395
-130,-23,1411
-107,-19,1426
-78,-14,1441
-48,-8,1457
-18,-3,1470
15,2,1483
42,7,1496
69,12,1507
98,17,1519
127,22,1531
157,28,1545
185,33,1558
211,37,1572
234,42,1586
254,45,1600
268,48,1612
278,50,1626
283,50,1639
284,51,1653
280,50,1667
273,49,1680
265,47,1693
254,45,1709
245,44,1721
235,42,1734
224,40,1748
213,38,1761
200,36,1775
185,33,1789
170,30,1802
152,27,1816
134,24,1828
114,20,1843
94,16,1856
76,13,1868
57,10,1882
40,7,1893
25,4,1904
11,1,1916
-1,0,1928
-10,-1,1939
-17,-3,1952
-21,-3,1966
-20,-3,1980
-12,-2,1993
2,0,2008
14,2,2017
29,5,2028
45,8,2040
59,10,2052
72,12,2064
84,15,2077
94,16,2089
103,18,2102
112,20,2116
120,21,2129
128,23,2143
135,24,2156
143,25,2170
150,27,2184
156,28,2196
162,29,2210
167,30,2224
172,30,2239
175,31,2252
177,31,2266
176,31,2299
175,31,2308
174,31,2314
173,31,2319
170,30,2331
166,29,2344
161,28,2359
155,27,2373
149,26,2387
143,25,2401
137,24,2413
130,23,2427
124,22,2440
117,21,2454
110,19,2468
103,18,2482
96,17,2493
87,15,2507
78,14,2519
67,12,2531
54,9,2544
41,7,2555
29,5,2566
17,3,2578
8,1,2589
2,0,2600
1,0,2624
2,0,2627
4,0,2632
9,1,2641
16,2,2652
26,4,2663
38,6,2675
51,9,2686
64,11,2697
80,14,2710
96,17,2722
111,19,2735
127,22,2748
143,25,2762
158,28,2776
172,30,2789
186,33,2802
199,35,2817
212,38,2830
224,40,2843
235,42,2856
246,44,2871
253,45,2884
257,46,2896
257,46,2911
253,45,2924
245,44,2938
234,42,2951
219,39,2965
201,36,2978
181,32,2992
159,28,3005
136,24,3018
112,20,3032
86,15,3046
63,11,3058
40,7,3070
19,3,3082
-1,0,3094
-18,-3,3104
-37,-6,3119
-53,-9,3132
-65,-11,3145
-74,-13,3160
-79,-14,3175
-79,-14,3189
-74,-13,3204
-65,-11,3218
-52,-9,3232
-36,-6,3247
-17,-3,3260
5,0,3273
23,4,3283
44,7,3295
67,12,3307
91,16,3319
115,20,3332
141,25,3345
165,29,3358
187,33,3372
207,37,3386
225,40,3399
239,43,3412
250,45,3427
257,46,3439
261,46,3453
262,47,3467
260,46,3480
253,45,3494
245,44,3508
234,42,3521
