=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2017.11.13 15:39:47 =~=~=~=~=~=~=~=~=~=~=~=
-282,-50,5439
-292,-52,5454
-302,-54,5470
-312,-56,5485
-322,-57,5501
-334,-59,5517
-345,-62,5532
-357,-64,5548
-368,-66,5564
-379,-68,5579
-390,-70,5595
-399,-71,5610
-407,-73,5625
-413,-74,5642
-418,-75,5657
-421,-75,5672
-421,-75,5688
-419,-75,5704
-416,-74,5720
-411,-73,5735
-404,-72,5750
-396,-71,5767
-386,-69,5782
-375,-67,5797
-363,-65,5813
-350,-63,5829
-337,-60,5844
-322,-57,5860
-308,-55,5875
-293,-52,5891
-279,-50,5907
-266,-47,5922
-254,-45,5938
-243,-43,5953
-234,-42,5969
-227,-40,5985
-223,-40,6000
-221,-39,6016
-221,-39,6032
-224,-40,6047
-229,-41,6063
-236,-42,6078
-245,-44,6094
-256,-46,6110
-268,-48,6125
-281,-50,6140
-295,-53,6156
-309,-55,6172
-324,-58,6188
-338,-60,6203
-352,-63,6218
-365,-65,6235
-377,-67,6250
-388,-69,6265
-397,-71,6281
-405,-72,6297
-410,-73,6312
-414,-74,6328
-416,-74,6343
-416,-74,6359
-414,-74,6375
-411,-73,6390
-406,-73,6406
-399,-71,6421
-391,-70,6437
-382,-68,6453
-372,-66,6468
-362,-65,6483
-351,-63,6500
-339,-61,6515
-328,-59,6531
-317,-57,6546
-307,-55,6562
-297,-53,6578
-287,-51,6593
-279,-50,6608
-271,-48,6624
-265,-47,6640
-259,-46,6656
-255,-45,6671
-252,-45,6686
-250,-45,6703
-250,-45,6718
-251,-45,6733
-254,-45,6749
-258,-46,6765
-263,-47,6780
-269,-48,6796
-275,-49,6811
-283,-50,6828
-292,-52,6843
-301,-54,6858
-311,-55,6874
-321,-57,6889
-331,-59,6905
-342,-61,6921
-352,-63,6936
-362,-65,6951
-371,-66,6968
-380,-68,6983
-387,-69,6999
-393,-70,7014
-398,-71,7030
-401,-72,7046
-402,-72,7061
-401,-72,7076
-399,-71,7093
-395,-71,7108
-390,-70,7123
-383,-68,7139
-375,-67,7154
-367,-66,7171
-357,-64,7186
-347,-62,7201
-336,-60,7217
-325,-58,7233
-315,-56,7248
-305,-54,7264
-295,-53,7279
-286,-51,7296
-278,-50,7311
-271,-48,7326
-265,-47,7342
-261,-46,7357
-258,-46,7373
-257,-46,7389
-257,-46,7404
-258,-46,7419
-261,-46,7436
-265,-47,7451
-270,-48,7467
-276,-49,7482
-283,-50,7498
-291,-52,7514
-299,-53,7529
-307,-55,7544
-316,-56,7561
-325,-58,7576
-334,-60,7591
-342,-61,7607
-350,-63,7622
-358,-64,7639
-365,-65,7654
-371,-66,7669
-376,-67,7685
-380,-68,7701
-383,-68,7716
-385,-69,7732
-385,-69,7747
-384,-69,7763
-383,-68,7779
-380,-68,7794
-376,-67,7810
-371,-66,7826
-365,-65,7841
-358,-64,7857
-351,-63,7872
-344,-61,7887
-336,-60,7904
-328,-59,7919
-320,-57,7934
-312,-56,7950
-304,-54,7966
-297,-53,7982
-291,-52,7997
-285,-51,8012
-280,-50,8029
-276,-49,8044
-274,-49,8059
-272,-48,8075
-271,-48,8091
-271,-48,8107
-273,-49,8122
-276,-49,8137
-279,-50,8153
-284,-51,8169
-289,-52,8184
-295,-53,8200
-302,-54,8215
-308,-55,8231
-316,-56,8247
-323,-58,8262
-330,-59,8278
-337,-60,8294
-344,-61,8309
-350,-63,8325
-356,-64,8340
-361,-64,8355
-365,-65,8372
-369,-66,8387
-371,-66,8402
-372,-66,8418
-373,-67,8434
-373,-67,8450
-371,-66,8465
-369,-66,8480
-365,-65,8497
-361,-64,8512
-356,-64,8527
-351,-63,8543
-345,-62,8559
-339,-61,8574
-333,-59,8590
-326,-58,8605
-320,-57,8621
-314,-56,8637
-308,-55,8652
-303,-54,8668
-298,-53,8683
-294,-52,8699
-290,-52,8715
-288,-51,8730
-286,-51,8745
-285,-51,8762
-285,-51,8777
-286,-51,8793
-287,-51,8808
-290,-52,8824
-292,-52,8840
-296,-53,8855
-300,-54,8870
-304,-54,8886
-309,-55,8902
-314,-56,8918
-320,-57,8933
-325,-58,8948
-330,-59,8965
-335,-60,8980
-340,-61,8995
-345,-62,9011
-349,-62,9027
-353,-63,9042
-355,-63,9058
-358,-64,9073
-359,-64,9090
-360,-64,9105
-360,-64,9120
-360,-64,9136
-359,-64,9151
-357,-64,9167
-354,-63,9183
-351,-63,9198
-347,-62,9213
-343,-61,9230
-339,-61,9245
-334,-60,9261
-330,-59,9276
-325,-58,9292
-320,-57,9308
-316,-56,9323
-312,-56,9338
-308,-55,9354
-305,-54,9370
-302,-54,9385
-300,-54,9401
-298,-53,9416
-297,-53,9433
-297,-53,9448
-297,-53,9463
-298,-53,9479
-299,-53,9495
-301,-54,9510
-303,-54,9526
-306,-55,9541
-309,-55,9558
-312,-56,9573
-316,-56,9588
-319,-57,9604
-323,-58,9619
-327,-58,9635
-331,-59,9651
-334,-60,9666
-337,-60,9681
-340,-61,9698
-343,-61,9713
-345,-62,9729
-347,-62,9744
-348,-62,9760
-349,-62,9776
-349,-62,9791
-349,-62,9806
-348,-62,9823
-347,-62,9838
-346,-62,9853
-344,-61,9869
-342,-61,9884
-339,-61,9901
-337,-60,9916
-334,-60,9931
-331,-59,9947
-328,-59,9963
-325,-58,9978
-322,-57,9994
-319,-57,10009
-317,-57,10027
-314,-56,10043
-313,-56,10059
-311,-55,10076
-310,-55,10093
-310,-55,10109
-310,-55,10126
-310,-55,10142
-311,-55,10160
-312,-56,10176
-313,-56,10192
-314,-56,10209
-316,-56,10226
-318,-57,10243
-320,-57,10259
-323,-58,10275
-325,-58,10293
-327,-58,10309
-329,-59,10326
-331,-59,10342
-333,-59,10359
-335,-60,10376
-336,-60,10392
-337,-60,10408
-338,-60,10426
-339,-61,10442
-339,-61,10459
-339,-61,10475
-339,-61,10492
-338,-60,10509
-337,-60,10525
-336,-60,10542
-335,-60,10559
-334,-60,10575
-332,-59,10592
-331,-59,10608
-329,-59,10626
-328,-59,10642
-326,-58,10658
-325,-58,10675
-324,-58,10692
-323,-58,10708
-322,-57,10725
-321,-57,10741
-321,-57,10759
-321,-57,10775
-321,-57,10791
-321,-57,10808
-322,-57,10825
-322,-57,10842
-323,-58,10858
-323,-58,10874
-324,-58,10892
-325,-58,10908
-325,-58,10925
-326,-58,10941
-327,-58,10958
-328,-59,10975
-328,-59,10991
-329,-59,11008
-329,-59,11025
-330,-59,11041
-330,-59,11058
-330,-59,11074
-330,-59,11091
-330,-59,11108
-330,-59,11124
-330,-59,11141
-330,-59,11158
-330,-59,11174
-330,-59,11191
-329,-59,11207
-329,-59,11225
-329,-59,11241
-329,-59,11257
-329,-59,11274
-329,-59,11291
-329,-59,11308
-329,-59,11324
-329,-59,11340
-329,-59,11358
-329,-59,11374
-329,-59,11390
-329,-59,11407
-329,-59,11424
-329,-59,11441
-329,-59,11457
-329,-59,11473
-329,-59,11491
-329,-59,11507
-329,-59,11524
-329,-59,11540
-329,-59,11557
-329,-59,11574
-329,-59,11590
-329,-59,11607
-329,-59,11624
-329,-59,11640
-329,-59,11657
-329,-59,11673
-329,-59,11691
-329,-59,11707
-329,-59,11723
-329,-59,11740
-329,-59,11757
-329,-59,11773
-329,-59,11790
-329,-59,11806
-329,-59,11824
-329,-59,11840
-329,-59,11856
-329,-59,11873
-329,-59,11890
-329,-59,11907
-329,-59,11923
-329,-59,11939
-329,-59,11957
-329,-59,11973
-329,-59,11990
-329,-59,12006
-329,-59,12023
-329,-59,12040
-329,-59,12056
-329,-59,12072
-329,-59,12090
-329,-59,12106
-329,-59,12123
-329,-59,12139
-329,-59,12156
-329,-59,12173
-329,-59,12189
-329,-59,12206
-329,-59,12223
-329,-59,12239
-329,-59,12256
-329,-59,12272
-329,-59,12290
-329,-59,12306
-329,-59,12322
-329,-59,12339
-329,-59,12356
-329,-59,12372
-329,-59,12389
-329,-59,12405
-329,-59,12423
-329,-59,12439
-329,-59,12455
-329,-59,12472
-329,-59,12489
-329,-59,12506
-329,-59,12522
-329,-59,12538
-329,-59,12556
-329,-59,12572
-329,-59,12589
-329,-59,12605
-329,-59,12622
-329,-59,12639
-329,-59,12655
-329,-59,12672
-329,-59,12689
-329,-59,12705
-329,-59,12722
-329,-59,12738
-329,-59,12755
-329,-59,12772
-329,-59,12788
-329,-59,12805
-329,-59,12822
-329,-59,12838
-329,-59,12855
-329,-59,12871
-329,-59,12889
-329,-59,12905
-329,-59,12921
-329,-59,12938
-329,-59,12955
-329,-59,12972
-329,-59,12988
-329,-59,13004
-329,-59,13022
-329,-59,13038
-329,-59,13054
-329,-59,13071
-329,-59,13088
-329,-59,13105
-329,-59,13121
-329,-59,13137
-329,-59,13155
-329,-59,13171
-329,-59,13188
-329,-59,13204
-329,-59,13221
-329,-59,13238
-329,-59,13254
-329,-59,13271
-329,-59,13288
-329,-59,13304
-329,-59,13321
-329,-59,13337
-329,-59,13355
-329,-59,13371
-329,-59,13387
-329,-59,13404
-329,-59,13421
-329,-59,13437
-329,-59,13454
-329,-59,13470
-329,-59,13488
-329,-59,13504
-329,-59,13520
-329,-59,13537
-329,-59,13554
-329,-59,13571
-329,-59,13587
-329,-59,13603
-329,-59,13621
-329,-59,13637
-329,-59,13654
-329,-59,13670
-329,-59,13687
-329,-59,13704
-329,-59,13720
-329,-59,13736
-329,-59,13754
-329,-59,13770
-329,-59,13787
-329,-59,13803
-329,-59,13820
-329,-59,13837
-329,-59,13853
-329,-59,13870
-329,-59,13887
-329,-59,13903
-329,-59,13920
-329,-59,13936
-329,-59,13954
-329,-59,13970
-329,-59,13986
-329,-59,14003
-329,-59,14020
-329,-59,14036
-329,-59,14053
-329,-59,14069
-329,-59,14087
-329,-59,14103
-329,-59,14119
-329,-59,14136
-329,-59,14153
-329,-59,14170
-329,-59,14186
-329,-59,14202
-329,-59,14220
-329,-59,14236
-329,-59,14253
-329,-59,14269
-329,-59,14286
-329,-59,14303
-329,-59,14319
-329,-59,14336
-329,-59,14353
-329,-59,14369
-329,-59,14386
-329,-59,14402
-329,-59,14419
-329,-59,14436
-329,-59,14452
-329,-59,14469
-329,-59,14486
-329,-59,14502
-329,-59,14519
-329,-59,14535
-329,-59,14553
-329,-59,14569
-329,-59,14585
-329,-59,14602
-329,-59,14619
-329,-59,14636
-329,-59,14652
-329,-59,14668
-329,-59,14686
-329,-59,14702
-329,-59,14718
-329,-59,14735
-329,-59,14752
-329,-59,14769
